Month-Year,Sales Revenue (₹),Service Fees (₹),Rent (₹),Utilities (₹),Salaries & Wages (₹),Raw Materials / Inventory (₹),Transportation / Logistics (₹),Loan Repayments & Interest (₹),Number of Orders,Customers,Average Order Value,Seasonality_Flag,Fuel Price Index,Total Income (₹),Total Expenses (₹),Net Cash Flow (₹)
2030-12,163011,31284,27660,12931,126285,92130,21898,22693,769,1925,175.8,1,91.78,194295,303597,-109302
2031-01,460541,26640,48954,6201,137303,233903,20337,28112,712,1878,631.47,0,80.7,487181,474810,12371
2031-02,472010,40974,45562,13964,153027,128369,5925,29929,3646,1837,91.13,0,133.54,512984,376776,136208
2031-03,437578,42191,35313,6990,137634,56592,26435,7058,650,1886,752.52,1,90.66,479769,270022,209747
2031-04,391277,26339,22242,13515,188824,181686,14247,37422,2133,1423,151.4,1,141.78,417616,457936,-40320
2031-05,423836,41285,40295,13785,111176,142959,19673,30991,2687,2696,177.57,0,114.32,465121,358879,106242
2031-06,377557,20086,22691,14930,194879,74857,24167,16886,2612,1312,91.05,0,131.85,397643,348410,49233
2031-07,233409,15804,28239,5579,138135,54769,21543,23418,3824,1552,190.79,0,138.0,249213,271683,-22470
2031-08,461721,30864,49327,8487,164386,133747,24868,21008,4532,3304,104.03,1,134.87,492585,401823,90762
2031-09,359537,18810,21801,9911,177336,59825,13967,20377,3492,949,93.46,1,83.98,378347,303217,75130
2031-10,220229,22590,26928,7713,155520,236133,26427,29207,3365,3432,128.41,1,137.23,242819,481928,-239109
2031-11,253875,42149,40014,7522,103962,79078,11343,35126,3863,2920,-67.6,0,106.51,296024,277045,18979
2031-12,390924,43324,34853,10037,94790,91768,25674,35161,1204,1873,260.66,1,87.87,434248,292283,141965
2032-01,473836,38006,32090,5488,196057,214937,21903,9829,1634,2591,296.62,0,94.24,511842,480304,31538
2032-02,355187,30093,32396,13624,92011,221890,28267,39172,726,3107,532.81,0,119.31,385280,427360,-42080
2032-03,459552,34066,39492,13879,103806,116412,6238,17501,973,3092,443.43,1,109.69,493618,297328,196290
2032-04,467468,21016,38279,12310,99779,223556,17866,37462,4523,3453,105.83,1,137.96,488484,429252,59232
2032-05,337831,47442,47456,9937,123549,78819,12952,34013,756,514,465.05,0,120.18,385273,306726,78547
2032-06,335766,14680,46727,13005,122121,174409,26606,7023,1734,2214,219.45,0,121.77,350446,389891,-39445
2032-07,445527,21276,47035,14486,199974,123089,12537,23346,860,3707,492.85,0,110.27,466803,420467,46336
2032-08,115589,49611,32857,8449,145099,116911,19289,39441,4117,2173,-19.45,1,103.77,165200,362046,-196846
2032-09,208245,41486,31430,9094,182521,207102,14713,26923,999,2682,274.71,1,90.8,249731,471783,-222052
2032-10,350438,11882,32163,8377,187111,78081,25639,13242,1815,620,155.82,1,122.4,362320,344613,17707
2032-11,233270,40760,44342,12971,141156,121343,22127,23301,4831,1019,37.12,0,145.42,274030,365240,-91210
2032-12,361736,25595,45079,10550,170677,150646,5552,14454,607,2696,712.34,1,117.91,387331,396958,-9627
2033-01,343867,47826,40944,8562,141725,135954,19814,6829,1578,1481,244.5,0,107.05,391693,353828,37865
2033-02,124950,46859,49489,10728,164695,112763,16099,24252,3533,3242,4.71,0,102.82,171809,378026,-206217
2033-03,141235,38865,27312,8460,123273,76310,21540,8689,772,2817,245.54,1,110.9,180100,265584,-85484
2033-04,287630,42940,30208,9713,152276,233783,12123,30725,4042,2447,98.04,1,146.74,330570,468828,-138258
2033-05,188211,16214,28094,12895,196727,110790,9627,20735,4110,1553,-35.25,0,80.34,204425,378868,-174443
2033-06,303853,11146,49975,8451,178937,155407,11401,31501,2753,728,129.31,0,138.94,314999,435672,-120673
2033-07,498421,27115,47057,10911,140270,51944,11790,27221,4670,3302,178.37,0,135.6,525536,289193,236343
2033-08,285199,27773,41804,14172,94612,115644,20280,37143,2526,3627,73.46,1,80.43,312972,323655,-10683
2033-09,174276,19807,22500,13983,131408,229233,24517,24712,757,1543,264.28,1,80.99,194083,446353,-252270
2033-10,440289,14064,36091,9118,120553,205380,23945,23650,1864,3275,167.99,1,148.63,454353,418737,35616
2033-11,466596,10939,36183,5690,121165,190520,20855,30981,4625,2380,94.79,0,149.16,477535,405394,72141
2033-12,248768,35547,44214,14428,190734,242393,26105,5614,2513,3896,105.69,1,88.85,284315,523488,-239173
2034-01,180073,42961,27212,11622,195261,64443,20020,5847,2824,3721,45.28,0,99.58,223034,324405,-101371
2034-02,194195,23363,43715,5699,178390,214569,11902,38509,1965,1613,37.65,0,114.59,217558,492784,-275226
2034-03,465883,21457,38087,5650,102277,225757,16612,11526,2781,2198,215.9,1,130.99,487340,399909,87431
2034-04,218206,33777,42724,13485,132197,158252,8634,36309,1919,1486,184.15,1,122.0,251983,391601,-139618
2034-05,216026,13299,49794,5222,173890,234798,28498,8834,2921,2166,115.9,0,83.86,229325,501036,-271711
2034-06,428321,47807,20219,7450,163785,182001,9546,38905,3997,1802,32.33,0,99.43,476128,421906,54222
2034-07,140984,11604,22155,10638,143702,163928,26335,34651,3086,2239,12.4,0,108.68,152588,401409,-248821
2034-08,114203,13815,37731,14648,150512,50887,13997,19672,4936,582,66.97,1,115.09,128018,287447,-159429
2034-09,340902,44646,34798,7595,178312,204996,8282,6001,1580,3390,139.42,1,123.93,385548,439984,-54436
2034-10,259021,17267,31631,11987,138086,229897,28554,18724,1506,1948,179.0,1,103.05,276288,458879,-182591
2034-11,486566,13093,36745,8967,102737,181714,5987,7326,688,2932,673.26,0,127.48,499659,343476,156183
2034-12,466272,47024,47418,9673,89112,60320,20302,6750,4268,813,74.89,1,100.03,513296,233575,279721
2035-01,223278,21194,39974,6400,127624,111155,23537,34655,3753,2075,79.88,0,110.19,244472,343345,-98873
2035-02,239947,16601,35952,6960,128314,138585,21204,18124,3574,2068,42.28,0,147.08,256548,349139,-92591
2035-03,476917,31327,49557,12285,168427,241696,19554,14439,2050,3942,225.58,1,82.57,508244,505958,2286
2035-04,339493,13731,28044,10795,184286,249964,17763,6681,2453,520,127.33,1,130.49,353224,497533,-144309
2035-05,296026,13861,30130,8548,141176,125092,27167,29250,2664,2522,52.05,0,129.66,309887,361363,-51476
2035-06,271718,46424,25091,12054,97189,165570,18115,14551,1605,2387,181.93,0,95.21,318142,332570,-14428
2035-07,434362,46777,47908,8346,196163,194415,6558,7900,760,366,607.14,0,114.7,481139,461290,19849
2035-08,206967,34983,38473,6375,127381,169041,21182,15993,2513,3606,109.67,1,143.96,241950,378445,-136495
2035-09,105080,34440,42873,10465,80202,67770,28527,18572,1303,3579,55.1,1,87.64,139520,248409,-108889
2035-10,120025,27371,47313,9107,88483,134268,25248,18148,3473,2411,61.98,1,81.4,147396,322567,-175171
2035-11,158265,23117,20017,13987,89358,117458,29654,11894,3411,3697,69.82,0,95.21,181382,282368,-100986
2035-12,208002,12175,49694,10026,127630,247740,21896,34852,4581,2687,154.61,1,112.43,220177,491838,-271661
2036-01,180606,27069,32108,14156,181407,165496,27771,12338,2969,3992,43.13,0,108.68,207675,433276,-225601
2036-02,136848,42419,25410,7672,152397,218603,18089,7228,2171,2398,-33.98,0,87.25,179267,429399,-250132
2036-03,408503,44478,38861,10081,85122,185632,13386,27098,849,2950,430.24,1,145.11,452981,360180,92801
2036-04,107335,39152,47797,7805,127836,66220,14502,38304,1903,1398,-2.22,1,132.82,146487,302464,-155977
2036-05,282883,16349,26907,5567,181756,139418,27499,35931,2517,1967,145.19,0,126.29,299232,417078,-117846
2036-06,341715,39519,32100,9483,198268,110596,13143,16439,3669,2323,89.72,0,135.57,381234,380029,1205
2036-07,310508,23589,44873,8844,174312,122795,12671,39590,3580,2948,120.45,0,100.18,334097,403085,-68988
2036-08,446235,18105,49516,8140,185824,122390,7048,26541,613,795,628.24,1,142.36,464340,399459,64881
2036-09,415224,26352,46006,6557,138753,61710,7771,39953,543,2218,732.85,1,97.97,441576,300750,140826
2036-10,204196,22363,32755,11811,171813,143902,18302,21288,1881,982,95.33,1,99.45,226559,399871,-173312
2036-11,404859,41994,20919,10379,96388,191021,25372,22043,2932,366,150.77,0,97.88,446853,366122,80731
2036-12,118312,22271,49382,11384,147884,145841,18629,20047,1569,510,134.63,1,109.45,140583,393167,-252584
2037-01,333377,46830,30380,6512,154451,90418,11901,13628,1543,3643,190.53,0,123.41,380207,307290,72917
2037-02,155678,38517,36973,6753,180698,127641,14420,39256,1291,2481,53.8,0,112.11,194195,405741,-211546
2037-03,476075,44940,31144,10861,95960,139173,10870,29774,3917,3714,152.77,1,94.13,521015,317782,203233
2037-04,127165,39826,24907,5246,152698,119105,5522,39509,1822,1654,122.77,1,119.56,166991,346987,-179996
2037-05,102656,42061,35954,11571,181329,178075,16287,24601,4825,2964,82.04,0,84.17,144717,447817,-303100
2037-06,468255,10666,49048,5720,179594,92657,19800,9454,2177,893,222.04,0,146.88,478921,356273,122648
2037-07,272654,45352,37873,10998,171354,202372,14616,14309,4285,350,80.31,0,115.23,318006,451522,-133516
2037-08,257148,49385,46163,10355,160306,68788,29876,30061,2725,1852,12.48,1,123.37,306533,345549,-39016
2037-09,233008,34332,42661,13206,125375,160506,27240,5550,1490,936,160.05,1,112.65,267340,374538,-107198
2037-10,183238,27275,22306,12555,118507,152286,5665,36759,1973,1040,83.63,1,87.52,210513,348078,-137565
2037-11,123539,48674,30867,13193,170325,167107,9455,22796,1505,2219,77.78,0,118.63,172213,413743,-241530
2037-12,225446,26995,27633,10949,94259,181109,19922,31054,3315,2130,102.04,1,136.22,252441,364926,-112485
2038-01,107027,11798,46900,8606,147018,59380,5915,24394,2269,2818,104.83,0,125.13,118825,292213,-173388
2038-02,140122,34887,46784,6578,130101,57541,17630,8693,2250,1822,62.81,0,125.51,175009,267327,-92318
2038-03,222271,20208,31182,8916,91815,52547,29835,14892,2431,3095,171.06,1,99.84,242479,229187,13292
2038-04,212568,46521,31093,6738,154756,215194,24560,13498,571,2679,524.76,1,104.45,259089,445839,-186750
2038-05,444196,11488,33162,9219,179567,214829,14748,22892,691,2579,592.42,0,147.06,455684,474417,-18733
2038-06,390012,32863,39685,13152,149746,130719,23604,29924,4333,2610,10.03,0,87.84,422875,386830,36045
2038-07,318015,27662,40891,5683,167380,132809,5109,12828,589,382,528.99,0,83.09,345677,364700,-19023
2038-08,296240,15575,43249,5918,195376,224628,23065,14463,1537,1460,196.71,1,128.23,311815,506699,-194884
2038-09,456893,11534,22716,8321,177649,247424,5548,28816,4154,3523,251.99,1,119.84,468427,490474,-22047
2038-10,250465,22910,40869,10578,153224,135286,13709,11068,3690,1811,103.58,1,119.48,273375,364734,-91359
2038-11,291821,31161,24456,7036,125322,156960,20276,12890,4889,3010,99.95,0,101.46,322982,346940,-23958
2038-12,407247,11041,42730,13274,188972,225008,26063,19930,4605,2124,72.78,1,85.95,418288,515977,-97689
2039-01,391621,46027,22653,14011,155720,144451,5622,27589,4282,3195,87.05,0,138.33,437648,370046,67602
2039-02,448015,45245,33140,10956,91540,209018,11662,39810,2161,2154,173.2,0,101.48,493260,396126,97134
2039-03,142231,19878,24346,6427,86314,148325,16167,26278,2375,2703,7.38,1,121.67,162109,307857,-145748
2039-04,483342,31586,48571,8426,166208,211634,26759,26762,4513,1053,91.92,1,115.63,514928,488360,26568
2039-05,299558,20983,49638,14805,124265,154233,17200,29732,3228,3452,134.8,0,85.73,320541,389873,-69332
2039-06,364325,44966,37115,7042,124146,114256,9331,21028,3986,1247,68.35,0,135.71,409291,312918,96373
2039-07,128767,18612,29594,8195,140461,80460,18147,17346,3619,2012,28.77,0,87.23,147379,294203,-146824
2039-08,123535,49494,32872,12978,185790,172975,24073,18025,2251,2176,83.04,1,131.06,173029,446713,-273684
2039-09,454757,37187,38391,5101,178140,210231,24734,9005,4626,3804,140.44,1,119.88,491944,465602,26342
2039-10,203108,27437,43589,8923,196432,177151,25813,7376,4187,1374,35.83,1,101.22,230545,459284,-228739
2039-11,251096,32074,37812,5559,167556,87828,25173,11301,806,500,331.76,0,101.81,283170,335229,-52059
2039-12,478863,41241,25323,6520,103693,137565,20928,19479,1348,2621,336.64,1,138.86,520104,313508,206596
2040-01,280218,16454,36372,8695,139631,64157,26211,26002,1945,2187,115.86,0,146.24,296672,301068,-4396
2040-02,479640,46947,34659,8358,126246,244025,23036,35183,1409,1251,308.92,0,141.33,526587,471507,55080
2040-03,195692,47586,24588,14597,199026,217140,6747,12445,2169,3772,72.27,1,126.94,243278,474543,-231265
2040-04,283570,37175,37592,5737,199351,205538,23323,15260,4001,3816,153.0,1,92.2,320745,486801,-166056
2040-05,186257,11352,40620,9130,190789,186603,8312,21632,4868,2003,101.83,0,110.92,197609,457086,-259477
2040-06,209301,11626,27456,11832,182040,140307,24407,16441,4035,1769,42.23,0,103.63,220927,402483,-181556
2040-07,122629,37813,23737,6678,156465,70928,17822,8900,1540,2979,202.45,0,148.85,160442,284530,-124088
2040-08,295182,46613,25391,10984,115411,146689,28469,9393,969,1177,260.96,1,92.47,341795,336337,5458
2040-09,480124,35329,34419,5272,122021,135559,15028,27596,4772,3609,15.62,1,136.04,515453,339895,175558
2040-10,342496,26351,35913,9331,85473,220258,11374,33568,508,2537,562.3,1,121.82,368847,395917,-27070
2040-11,230244,23558,38019,10575,124401,85956,29892,27786,4410,1100,43.59,0,140.81,253802,316629,-62827
2040-12,253601,49358,20371,5518,160069,94225,28083,26629,3511,775,-4.88,1,119.75,302959,334895,-31936
2041-01,323484,41402,23902,9145,139968,220779,26102,5050,4563,351,128.87,0,117.37,364886,424946,-60060
2041-02,214379,26316,26750,13089,146497,169054,23472,33788,1432,915,132.35,0,131.09,240695,412650,-171955
2041-03,216453,15056,47190,10567,109706,85409,17549,17079,3469,745,87.44,1,86.09,231509,287500,-55991
2041-04,484932,27189,34281,12406,97531,138939,20265,13569,1894,1175,225.48,1,110.8,512121,316991,195130
2041-05,269204,41413,47848,5851,198524,159313,23579,20430,1904,1004,150.3,0,108.56,310617,455545,-144928
2041-06,345141,43163,23573,8715,135642,180827,17396,7965,1234,2718,318.13,0,93.37,388304,374118,14186
2041-07,359725,22917,40053,14224,90157,159450,28097,6509,1200,919,277.68,0,83.92,382642,338490,44152
2041-08,199268,33679,38515,12457,186977,62303,16941,19692,1923,522,135.24,1,108.2,232947,336885,-103938
2041-09,376737,20077,21179,11748,98982,200040,22496,24548,607,3023,532.56,1,139.35,396814,378993,17821
2041-10,315574,49096,37460,5781,151358,175486,29478,17670,3462,1407,69.47,1,108.97,364670,417233,-52563
2041-11,191335,18319,37066,7440,172800,191573,7542,36641,4878,2476,57.81,0,138.72,209654,453062,-243408
2041-12,443903,36004,36766,6157,101749,208810,5519,7075,3556,1978,84.92,1,82.88,479907,366076,113831
2042-01,144806,43079,44563,9206,100227,109755,27916,18880,3350,3846,-5.13,0,87.13,187885,310547,-122662
2042-02,334294,29723,41426,5357,170978,248044,12180,7149,2783,3484,100.81,0,143.28,364017,485134,-121117
2042-03,299535,35639,34416,14653,150744,107838,23827,31144,2520,1079,89.14,1,136.98,335174,362622,-27448
2042-04,237840,31635,20980,12178,125571,122541,20670,29201,2099,2209,224.21,1,136.95,269475,331141,-61666
2042-05,407321,32227,24565,13471,167646,237498,16507,36413,4783,602,77.49,0,94.28,439548,496100,-56552
2042-06,404044,11045,25275,7370,195699,185420,21315,25004,4609,871,169.85,0,128.37,415089,460083,-44994
2042-07,178293,26797,21898,7447,183756,88345,29920,28478,3336,533,73.13,0,148.86,205090,359844,-154754
2042-08,151252,47337,33508,5617,149028,189593,7272,5524,2536,1173,-41.03,1,92.61,198589,390542,-191953
2042-09,102226,11438,38351,12925,88996,64920,23535,29587,3438,2788,29.81,1,114.96,113664,258314,-144650
2042-10,129691,49072,22104,14962,127795,222787,24900,39515,3246,3195,18.05,1,112.64,178763,452063,-273300
2042-11,390960,45931,34056,6512,114951,72552,8401,33332,3127,3389,56.64,0,86.31,436891,269804,167087
2042-12,297433,17540,44559,5269,179499,178609,11416,24018,653,1129,500.63,1,140.21,314973,443370,-128397
2043-01,464020,49210,26070,10308,126508,145425,10082,20517,3550,2877,13.02,0,83.08,513230,338910,174320
2043-02,142266,33183,36231,14461,158012,125922,7176,23933,1584,1746,100.08,0,82.95,175449,365735,-190286
2043-03,187302,20762,40004,11397,181059,175814,5615,32932,4531,3981,12.65,1,149.45,208064,446821,-238757
2043-04,483771,43812,42739,5800,143879,200844,16915,26542,4583,1449,65.44,1,140.35,527583,436719,90864
2043-05,230178,46200,22230,6367,137924,215840,15751,36921,892,1937,257.38,0,88.68,276378,435033,-158655
2043-06,407266,34979,35055,8478,106035,160151,17820,14220,4551,1310,152.49,0,80.79,442245,341759,100486
2043-07,394467,21836,40148,10243,154132,209560,8869,26720,2668,2604,57.24,0,136.15,416303,449672,-33369
2043-08,363107,21991,27950,6762,108795,231235,11516,35321,4459,1507,162.94,1,85.32,385098,421579,-36481
2043-09,212883,27444,21467,14659,166191,124927,20133,8958,1680,443,183.53,1,149.88,240327,356335,-116008
2043-10,415800,18687,23753,6861,184034,101575,22938,33766,2992,1374,135.7,1,111.78,434487,372927,61560
2043-11,203352,45469,45184,14493,157842,194320,9658,16241,3275,1851,199.06,0,140.3,248821,437738,-188917
2043-12,113017,16325,46786,9676,164115,58641,28570,37182,1111,396,58.9,1,86.16,129342,344970,-215628
2044-01,340251,48769,41715,13608,178416,145532,14533,14364,572,3802,624.93,0,89.28,389020,408168,-19148
2044-02,485933,14328,21090,6359,83753,216652,20304,9827,2071,822,131.79,0,131.44,500261,357985,142276
2044-03,399881,10176,31456,12431,150073,224711,26226,28815,3806,3090,72.34,1,93.62,410057,473712,-63655
2044-04,443457,30794,44612,7549,103660,82691,19249,15609,609,3584,705.06,1,123.4,474251,273370,200881
2044-05,294339,41423,47969,12730,130926,207994,7354,28633,2383,3931,149.84,0,135.98,335762,435606,-99844
2044-06,257094,17299,40968,12798,170024,79490,19818,18310,4848,984,6.38,0,114.16,274393,341408,-67015
2044-07,199163,25248,33900,7711,112746,86850,5956,35244,3609,2280,86.7,0,117.97,224411,282407,-57996
2044-08,261342,14663,28274,10819,144785,80668,25988,12226,2925,616,92.52,1,96.28,276005,302760,-26755
2044-09,218245,27748,39539,8332,154765,187193,7132,25454,4861,2981,184.2,1,142.36,245993,422415,-176422
2044-10,237996,14364,31808,5967,164337,62414,27629,17353,3885,1764,-4.38,1,134.92,252360,309508,-57148
2044-11,123926,36878,28256,6182,91757,91132,19672,22018,2006,3449,146.71,0,87.72,160804,259017,-98213
2044-12,101303,40110,20541,8657,119986,219615,19702,33343,2419,3714,80.01,1,129.48,141413,421844,-280431
2045-01,418231,42805,46262,5527,183233,245726,25075,16324,1069,3109,415.21,0,115.55,461036,522147,-61111
2045-02,247815,36790,21480,9346,165675,222942,12182,11588,4600,2082,86.39,0,99.08,284605,443213,-158608
2045-03,270324,25792,21376,5279,81331,215977,24892,7487,2452,2945,125.23,1,87.5,296116,356342,-60226
2045-04,318040,20936,27746,12088,131227,154589,17194,13241,1333,1425,107.26,1,122.85,338976,356085,-17109
2045-05,187980,34157,32602,10663,192045,242143,15034,14963,3423,2182,85.74,0,146.85,222137,507450,-285313
2045-06,463051,21024,28529,10328,157699,137584,24078,28239,3513,3546,41.05,0,122.84,484075,386457,97618
2045-07,494877,36364,49794,6478,100943,219600,27457,20998,4246,1960,90.05,0,116.46,531241,425270,105971
2045-08,254512,11480,48349,14104,129904,106855,29474,18185,2579,2240,92.44,1,125.68,265992,346871,-80879
2045-09,433286,48907,42108,7483,174961,164549,25649,20761,1794,1963,284.72,1,148.12,482193,435511,46682
2045-10,201642,36119,37497,11247,117819,218695,25122,27311,870,3969,160.82,1,100.79,237761,437691,-199930
2045-11,285920,13612,31868,10191,81344,146618,7830,11728,4678,2518,104.08,0,94.69,299532,289579,9953
2045-12,254971,31231,25732,9701,118188,58874,6617,9377,671,1554,421.65,1,109.87,286202,228489,57713
2046-01,471540,28612,21876,9319,190920,57199,12540,13690,1422,2282,387.19,0,87.37,500152,305544,194608
2046-02,300641,44284,35347,10760,150775,128527,18459,5292,1591,3769,170.67,0,99.74,344925,349160,-4235
2046-03,333929,31526,46969,11164,85521,99569,6224,22960,917,1841,383.06,1,83.37,365455,272407,93048
2046-04,231145,34195,43740,8511,98002,160365,18695,7940,2126,3171,82.7,1,110.37,265340,337253,-71913
2046-05,326052,28121,22016,6160,126462,162234,10870,8040,4326,2355,119.95,0,147.65,354173,335782,18391
2046-06,250510,12239,49771,8344,117978,91338,29807,10321,2963,491,23.3,0,134.0,262749,307559,-44810
2046-07,120806,36264,33639,8259,162058,137750,25862,24790,3806,1429,56.05,0,99.54,157070,392358,-235288
2046-08,303328,26039,23766,6399,157335,206241,5632,32435,1627,3465,239.02,1,84.85,329367,431808,-102441
2046-09,175854,22652,45646,9764,118760,57543,8419,17245,840,2811,140.83,1,123.68,198506,257377,-58871
2046-10,148292,25527,38217,7398,169671,205148,20634,23373,4182,1975,-48.38,1,139.62,173819,464441,-290622
2046-11,375087,43818,32853,12312,182465,216333,25142,27675,3865,1085,96.07,0,116.97,418905,496780,-77875
2046-12,457254,10254,21220,14763,162801,63690,25848,17118,4611,3826,95.06,1,109.01,467508,305440,162068
2047-01,325197,32264,46025,8286,135134,220040,14932,7763,4011,2974,41.52,0,99.3,357461,432180,-74719
2047-02,226319,33756,30072,5787,144807,66798,12377,31086,2709,1627,64.07,0,81.75,260075,290927,-30852
2047-03,134752,35452,42906,13277,144867,205605,28006,14895,1888,1681,-59.11,1,136.38,170204,449556,-279352
2047-04,337011,31237,45445,9477,120405,170555,7883,30844,1588,2281,203.05,1,86.91,368248,384609,-16361
2047-05,474700,16544,41331,14599,159133,193757,18270,21462,4531,3437,95.59,0,94.17,491244,448552,42692
2047-06,277439,29408,22711,11997,120029,156064,5602,33098,2417,2981,111.63,0,136.31,306847,349501,-42654
2047-07,311316,43947,37118,12421,140053,215033,16537,29896,2070,3579,116.34,0,135.6,355263,451058,-95795
2047-08,325106,27084,31874,5103,98626,181206,24133,15640,1185,1797,239.0,1,122.26,352190,356582,-4392
2047-09,365701,23058,45257,8994,100162,228233,12560,30704,3194,1112,148.31,1,146.35,388759,425910,-37151
2047-10,105291,10774,42979,10033,132583,196955,25113,32523,4300,3326,-82.63,1,87.66,116065,440186,-324121
2047-11,429422,33105,24780,8654,155604,230110,9474,28177,1723,3362,191.44,0,115.64,462527,456799,5728
2047-12,285258,18830,31551,14492,140823,57794,15466,5488,4814,668,88.03,1,90.5,304088,265614,38474
2048-01,270950,32690,48964,10208,119582,121489,11405,38492,1661,2238,132.65,0,131.16,303640,350140,-46500
2048-02,272426,13537,21228,8264,137907,104960,8622,16881,2975,2133,203.9,0,146.49,285963,297862,-11899
2048-03,191224,29429,36154,8600,133514,203235,17997,25828,1474,2647,51.92,1,92.32,220653,425328,-204675
2048-04,391025,25030,44959,9102,157303,115858,13017,7982,971,3700,384.3,1,129.98,416055,348221,67834
2048-05,442374,11839,21440,9698,117408,224667,16206,37357,2525,3050,187.09,0,100.06,454213,426776,27437
2048-06,498706,36243,42193,13609,186566,51942,9780,13412,3882,3237,235.72,0,131.25,534949,317502,217447
2048-07,436625,20958,42951,10815,93137,132087,12240,9008,4791,3769,100.2,0,102.34,457583,300238,157345
2048-08,476235,28930,37270,14301,199782,212170,24403,32187,1548,3470,220.8,1,92.4,505165,520113,-14948
2048-09,357403,38744,41672,11529,199776,162045,19001,31402,2624,844,151.35,1,101.45,396147,465425,-69278
2048-10,255314,32496,32126,11241,188864,244173,15941,8880,3776,747,109.14,1,83.0,287810,501225,-213415
2048-11,263671,21723,32509,9631,150896,106701,15978,26568,1895,2225,153.54,0,104.69,285394,342283,-56889
2048-12,493110,12084,25319,9987,96399,89311,10490,17104,2604,3842,202.35,1,101.51,505194,248610,256584
2049-01,448807,27043,44496,5469,149805,218396,24816,34126,1180,3584,360.92,0,140.63,475850,477108,-1258
2049-02,284816,16444,35175,11219,98037,233336,12050,27464,515,1149,581.11,0,87.23,301260,417281,-116021
2049-03,494822,42760,35541,8147,188550,166982,9379,29869,1765,3809,333.92,1,119.94,537582,438468,99114
2049-04,431037,19359,45010,12799,84829,246429,18123,23808,1870,904,210.41,1,140.36,450396,430998,19398
2049-05,186218,35283,20146,14178,134567,187194,6117,24254,1139,1921,223.28,0,107.44,221501,386456,-164955
2049-06,313615,21558,37113,8999,82287,210976,26726,15579,3306,2835,126.22,0,147.87,335173,381680,-46507
2049-07,183680,11903,48235,12034,129621,93833,5403,34190,1440,3506,109.04,0,132.37,195583,323316,-127733
2049-08,331439,34802,37635,5937,164651,236184,5987,23888,2762,884,123.01,1,132.27,366241,474282,-108041
2049-09,434330,38683,47217,9160,143252,129420,19771,23815,4457,1652,63.88,1,99.47,473013,372635,100378
2049-10,301450,41784,42644,5365,172208,204887,7914,5408,3040,414,137.3,1,141.12,343234,438426,-95192
2049-11,479548,21410,21179,13921,137841,63694,29845,34323,3880,3656,240.04,0,108.91,500958,300803,200155
2049-12,263181,10607,49137,12173,176073,158249,11207,15606,4006,3969,71.08,1,87.86,273788,422445,-148657
2050-01,346958,26690,48591,9653,127014,93728,7609,37177,1923,318,193.39,0,110.28,373648,323772,49876
2050-02,296799,29626,39055,14630,124457,149357,13442,12317,3062,3377,111.64,0,96.62,326425,353258,-26833
2050-03,298224,37477,49557,8768,170567,182151,12054,7887,768,2142,412.84,1,133.18,335701,430984,-95283
2050-04,158203,25559,21828,13519,123087,212836,24773,38438,3234,3244,52.09,1,142.79,183762,434481,-250719
2050-05,219086,49751,22410,7426,90052,168453,23893,30630,862,933,287.23,0,97.28,268837,342864,-74027
2050-06,489304,23797,48336,7653,188126,111638,18518,33356,4161,2444,129.19,0,141.94,513101,407627,105474
2050-07,484989,25602,36774,12684,176531,155066,27205,8237,2625,2781,107.14,0,134.19,510591,416497,94094
2050-08,250478,15969,24719,5148,137309,173640,20122,26041,2925,3981,136.48,1,133.72,266447,386979,-120532
2050-09,142763,26315,49542,11193,184376,58461,8991,32521,3042,2114,115.44,1,126.13,169078,345084,-176006
2050-10,438206,11631,37647,7092,198674,222085,11876,38793,4620,3763,71.74,1,117.69,449837,516167,-66330
2050-11,179981,32994,31036,5980,195154,198742,12038,13360,1328,799,167.05,0,132.47,212975,456310,-243335
2050-12,210498,40413,47589,6957,142286,94731,12129,7362,3693,2441,70.66,1,85.93,250911,311054,-60143
2051-01,341385,23712,27183,6679,120114,76850,14291,30776,2939,3984,108.72,0,113.98,365097,275893,89204
2051-02,360029,21231,29491,10890,86848,207589,18712,36957,3291,3214,192.18,0,126.77,381260,390487,-9227
2051-03,395911,12147,20850,14738,179854,139002,22054,28897,4887,480,97.5,1,135.67,408058,405395,2663
2051-04,438075,49651,29189,11096,129434,124893,13047,12317,2947,1442,119.73,1,104.89,487726,319976,167750
2051-05,239963,20452,40385,9037,138738,191957,7283,8510,1538,1531,122.08,0,80.97,260415,395910,-135495
2051-06,450923,13917,45656,9831,135710,109703,17293,15082,4282,3683,93.18,0,118.72,464840,333275,131565
2051-07,489962,46335,42937,11288,159415,177740,23620,31526,4836,382,152.79,0,147.82,536297,446526,89771
2051-08,411520,21092,46466,5064,149633,103365,8060,9773,3472,2218,82.09,1,137.5,432612,322361,110251
2051-09,449305,32698,33378,7650,118782,91186,12978,38944,4800,2027,145.51,1,89.94,482003,302918,179085
2051-10,459916,46566,39474,8236,199702,59098,25843,30973,2339,3809,144.15,1,125.67,506482,363326,143156
2051-11,407396,12890,33776,13682,127289,67668,27366,23109,2384,800,181.62,0,89.22,420286,292890,127396
2051-12,331815,10680,38957,6912,163410,147869,22790,17606,4908,1914,71.57,1,101.87,342495,397544,-55049
2052-01,245466,27318,30638,12981,147725,120356,9226,28123,825,3659,297.93,0,139.17,272784,349049,-76265
